image_id,question,answer,options
81HTtD-Y4bL,What is the overall color?,Yellow,"['Yellow', 'Green', 'Blue', 'Red']"
81HTtD-Y4bL,What does this protect?,Phone,"['Phone', 'Tablet', 'Laptop', 'Watch']"
81HVMhOtKPL,What color is it?,Brown,"['Brown', 'Blue', 'Green', 'Red']"
81HVMhOtKPL,What is it?,Chair,"['Chair', 'Table', 'Ball', 'Bag']"
81HVMhOtKPL,What form is it?,Round,"['Round', 'Square', 'Rectangular', 'Triangular']"
81HUFNm6V1L,What is the primary color?,Gold,"['Gold', 'Silver', 'White', 'Black']"
81HUFNm6V1L,What does it look like?,Glitter,"['Glitter', 'Stripes', 'Floral', 'Solid']"
81HUFNm6V1L,What is this?,Case,"['Case', 'Phone', 'Wallet', 'Charger']"
81HUtzbgR+L,What color is the item?,Black,"['Black', 'White', 'Red', 'Blue']"
81HUtzbgR+L,How many pieces?,Two,"['Two', 'Three', 'Four', 'One']"
81HUtzbgR+L,What is this?,Headphones,"['Headphones', 'Mic', 'Keyboard', 'Speakers']"
81HUz9gO4QL,What is the color?,Brown,"['Red', 'Blue', 'Brown', 'Green']"
81HUz9gO4QL,What is the design?,Abstract,"['Floral', 'Solid', 'Abstract', 'Polka']"
81HUz9gO4QL,What is the style?,Painting,"['Drawing', 'Painting', 'Sketch', 'Cartoon']"
81HV-jxYHqL,What is the item's color?,Black,"['Black', 'Red', 'Blue', 'Green']"
81HV-jxYHqL,What does the item have?,Tassel,"['Tassel', 'Zipper', 'Strap', 'Handle']"
81HV-jxYHqL,What is this object?,Backpack,"['Backpack', 'Hat', 'Shoes', 'Belt']"
81HVEL1SRvL,What is the background color?,Grey,"['Grey', 'Red', 'Blue', 'Green']"
81HVEL1SRvL,What does the text say?,Easy,"['Easy', 'Go', 'Now', 'Come']"
81HVEL1SRvL,What is the case for?,Phone,"['Phone', 'Tablet', 'Laptop', 'Watch']"
81HVJ8q-3UL,What footwear is seen?,Sandals,"['Sandals', 'Boots', 'Slippers', 'Sneakers']"
81HVJ8q-3UL,What is the item's color?,Brown,"['Brown', 'Black', 'Green', 'Blue']"
81HVJ8q-3UL,How many feet visible?,Two,"['Two', 'One', 'Zero', 'Three']"
81HUNxzoH6L,What color is shown?,Orange,"['Orange', 'Blue', 'Green', 'Yellow']"
81HUNxzoH6L,What brand is it?,Amazonbasics,"['Amazonbasics', 'Prusa', 'Hatchbox', 'Sunlu']"
81HUNxzoH6L,What is the material?,Filament,"['Filament', 'Steel', 'Plastic', 'Wood']"
81HeZ3Oj6CL,What is its color?,Black,"['Red', 'Black', 'Silver', 'White']"
81HeZ3Oj6CL,What material is the bowl?,Metal,"['Plastic', 'Glass', 'Metal', 'Ceramic']"
81HeZ3Oj6CL,What is inside?,Whisk,"['Spatula', 'Doughhook', 'Whisk', 'Blade']"
81HepHvVyhL,What color is prominent?,Orange,"['Blue', 'Yellow', 'Orange', 'Black']"
81HepHvVyhL,How many colors are observed?,Multiple,"['Single', 'Multiple', 'Two', 'Three']"
81HepHvVyhL,Is the design abstract?,Yes,"['Yes', 'No', 'Maybe', 'Not']"
81HepmUbmSL,What color is the grass?,Green,"['Green', 'Blue', 'Gray', 'Brown']"
81HepmUbmSL,What is the scenery?,Cliff,"['Cliff', 'Beach', 'Forest', 'Desert']"
81HepmUbmSL,What's the dominant color?,Brown,"['Brown', 'Red', 'Purple', 'Yellow']"
81HnzQ3sBAL,What pattern is covering the item?,Zentangle,"['Zentangle', 'Floral', 'Solid', 'Stripes']"
81HnzQ3sBAL,What is the item's color?,Black,"['Black', 'Blue', 'Red', 'Green']"
81HnzQ3sBAL,What is the product type?,Case,"['Case', 'Charger', 'Headphones', 'Screen']"
81Ho8onGYtL,What color is the item?,Gray,"['Gray', 'Black', 'White', 'Brown']"
81Ho8onGYtL,How many vertical bars are there?,Five,"['Five', 'Six', 'Four', 'Three']"
81Ho8onGYtL,What is the item?,Headboard,"['Headboard', 'Table', 'Chair', 'Desk']"
81HoQnZK2zL,What animal is printed on the object?,Peacock,"['Peacock', 'Butterfly', 'Dragon', 'Flower']"
81HoQnZK2zL,What is the background color of the object?,Black,"['Black', 'White', 'Blue', 'Green']"
81HoQnZK2zL,What is the type of product?,Cover,"['Cover', 'Phone', 'Tablet', 'Laptop']"
81HoTGZoRQL,What pattern is present?,Mosaic,"['Mosaic', 'Floral', 'Stripes', 'Polka-dots']"
81HoTGZoRQL,What is the item's hue?,Gray,"['Gray', 'Blue', 'Green', 'Red']"
81HoTGZoRQL,What is the product?,Case,"['Case', 'Phone', 'Tablet', 'Charger']"
81Hod2r26NL,What border color surrounds the mat?,Yellow,"['Yellow', 'Black', 'Gray', 'Brown']"
81Hod2r26NL,What is the primary color?,Gray,"['Gray', 'Yellow', 'Red', 'Green']"
81Hod2r26NL,What shape is dominant?,Rectangle,"['Rectangle', 'Circle', 'Square', 'Triangle']"
81HoeuIjC+L,What pattern is visible?,Camo,"['Camo', 'Striped', 'Polka', 'Solid']"
81HoeuIjC+L,What obscures face?,Cloth,"['Cloth', 'Glass', 'Skin', 'None']"
81HoeuIjC+L,What is the image's state?,Outside,"['Outside', 'Inside', 'Blurred', 'Abstract']"
81HnsSZPPCL,What color are the items?,Silver,"['Silver', 'Gold', 'Bronze', 'Black']"
81HnsSZPPCL,What are they made of?,Metal,"['Metal', 'Plastic', 'Wood', 'Glass']"
81HnsSZPPCL,What is the product type?,Cutlery,"['Cutlery', 'Dishes', 'Pots', 'Pans']"
81HooXaLtxL,What shape is featured?,Heart,"['Heart', 'Circle', 'Square', 'Triangle']"
81HooXaLtxL,What is the predominant color?,Pink,"['Pink', 'Blue', 'Green', 'Yellow']"
81HooXaLtxL,What's the item type?,Cover,"['Cover', 'Phone', 'Tablet', 'Charger']"
81HpBg-+i0L,What is the dominant color?,Blue,"['Blue', 'Green', 'Yellow', 'Red']"
81HpBg-+i0L,What is the item's function?,Protect,"['Protect', 'Cook', 'Clean', 'Write']"
81HpBg-+i0L,What's the pattern style?,Abstract,"['Abstract', 'Floral', 'Striped', 'Geometric']"
81HpMBN9drL,What is the background color?,Black,"['Black', 'White', 'Green', 'Red']"
81HpMBN9drL,What pattern is shown?,Leaf,"['Leaf', 'Stars', 'Stripes', 'Dots']"
81HpMBN9drL,What object is shown?,Phone,"['Phone', 'Wallet', 'Book', 'Bottle']"
81HpMQ+l41L,What is item color?,Brown,"['Brown', 'White', 'Black', 'Gray']"
81HpMQ+l41L,What is light shape?,Bulb,"['Bulb', 'Square', 'Round', 'Cone']"
81HpMQ+l41L,What is above bulbs?,Rope,"['Rope', 'Wire', 'String', 'Chain']"
81HpRZOtByL,What is the predominant color?,Yellow,"['Yellow', 'Blue', 'Green', 'Red']"
81HpRZOtByL,What shape are the sheets?,Rectangle,"['Rectangle', 'Triangle', 'Square', 'Circle']"
81HpRZOtByL,What pattern is on the sheets?,Lines,"['Lines', 'Dots', 'None', 'Floral']"
81Hpd+9TjlL,What is the main subject?,Kitty,"['Kitty', 'Butterfly', 'Flower', 'Rabbit']"
81Hpd+9TjlL,What is the case's hue?,Pink,"['Pink', 'Green', 'Blue', 'Yellow']"
81Hpd+9TjlL,What is the item?,Case,"['Case', 'Charger', 'Screen', 'Phone']"
81HpoE+KbFL,What phrase is written on the item?,Supergirl,"['Supergirl', 'Superwoman', 'Superhero', 'Awesomegirl']"
81HpoE+KbFL,What is the color of the text?,Yellow,"['Yellow', 'Blue', 'Red', 'Green']"
81HpoE+KbFL,What direction is the camera facing?,Top,"['Top', 'Bottom', 'Left', 'Right']"
81Hp8rui+TL,What is the object's color?,green,"['green', 'red', 'blue', 'yellow']"
81Hp8rui+TL,Is object circular?,yes,"['yes', 'no', 'maybe', 'unknown']"
81Hp8rui+TL,How many strands?,one,"['one', 'two', 'three', 'four']"
81Hpyx6uTFL,What color are the tomatoes?,Red,"['Red', 'Green', 'Yellow', 'Orange']"
81Hpyx6uTFL,What are these?,Tomatoes,"['Tomatoes', 'Apples', 'Grapes', 'Berries']"
81Hpyx6uTFL,How many containers?,One,"['One', 'Two', 'Three', 'Four']"
81HnpWkiNWL,What is the dominant color?,Green,"['Green', 'White', 'Gray', 'Brown']"
81HnpWkiNWL,What is flowing down?,Water,"['Water', 'Oil', 'Honey', 'Paint']"
81HnpWkiNWL,What is the item_name?,item_name,"['item_name', 'bridge', 'mountains', 'trees']"
81HngFpDZ5L,What number is present?,3,"['3', '4', '5', '6']"
81HngFpDZ5L,What color is tree?,brown,"['brown', 'white', 'green', 'black']"
81HngFpDZ5L,What are these?,towels,"['towels', 'napkins', 'tissue', 'lotion']"
81HmVB4goVL,What veggie is featured?,Broccoli,"['Kale', 'Carrot', 'Broccoli', 'Spinach']"
81HmVB4goVL,What is inside the jar?,Sauce,"['Soup', 'Juice', 'Sauce', 'Honey']"
81HmVB4goVL,What brand is this?,Whole,"['Whole', 'Fresh', 'Great', 'Best']"
81HmdJY20nL,What is the main color?,Pink,"['Pink', 'Blue', 'Green', 'Yellow']"
81HmdJY20nL,What is printed?,Words,"['Words', 'Numbers', 'Shapes', 'Animals']"
81HmdJY20nL,What type of item is it?,Cover,"['Cover', 'Phone', 'Laptop', 'Book']"
81HmdSbo2tL,What is the object's shape?,Rectangular,"['Triangular', 'Circular', 'Square', 'Rectangular']"
81HmdSbo2tL,What is the dominant color?,Brown,"['Red', 'Blue', 'Green', 'Brown']"
81HmdSbo2tL,What is this item?,Phone,"['Laptop', 'Tablet', 'Watch', 'Phone']"
81Hmpy6OsPL,What is the item?,Case,"['Case', 'Screen', 'Phone', 'Charger']"
81Hmpy6OsPL,What is the main color?,Blue,"['Blue', 'Red', 'Green', 'Yellow']"
81Hmpy6OsPL,What type of product is it?,Case,"['Case', 'Phone', 'Tablet', 'Laptop']"
81HmuMEO6XL,What laces are visible?,Brown,"['Brown', 'Black', 'White', 'Green']"
81HmuMEO6XL,What's the shoe's material?,Leather,"['Leather', 'Canvas', 'Suede', 'Plastic']"
81HmuMEO6XL,What is this?,Shoe,"['Shoe', 'Hat', 'Glove', 'Belt']"
81Hn-tP2oYL,What is the background pattern?,Cracks,"['Flowers', 'Cracks', 'Stripes', 'Polka-dots']"
81Hn-tP2oYL,What is the color of the case?,Beige,"['Blue', 'Beige', 'Green', 'Purple']"
81Hn-tP2oYL,What is this?,Case,"['Case', 'Book', 'Hat', 'Shirt']"
81Hnm5m2M+L,What shape is it?,Round,"['Round', 'Square', 'Triangle', 'Oval']"
81Hnm5m2M+L,What's the item's hue?,White,"['White', 'Red', 'Blue', 'Green']"
81Hnm5m2M+L,Which item is it?,Ball,"['Ball', 'Shoe', 'Shirt', 'Net']"
81Hn1CbtfdL,What is the color of the case?,Blue,"['Blue', 'Green', 'Yellow', 'Black']"
81Hn1CbtfdL,What is the item?,Case,"['Case', 'Phone', 'Tablet', 'Charger']"
81Hn1CbtfdL,What is on it?,Art,"['Art', 'Lines', 'Dots', 'Grid']"
81HnAtFIxbL,What is the main color?,Black,"['Black', 'White', 'Blue', 'Gray']"
81HnAtFIxbL,What item is depicted?,Case,"['Case', 'Phone', 'Charger', 'Screen']"
81HnAtFIxbL,Is the background dark or light?,Dark,"['Dark', 'Light', 'Mixed', 'Bright']"
81HnGYKfMbL,What shade is it?,Brown,"['Brown', 'Blue', 'Green', 'Red']"
81HnGYKfMbL,What is pictured?,Case,"['Case', 'Wallet', 'Keyboard', 'Charger']"
81HnGYKfMbL,Material of product?,Wood,"['Wood', 'Plastic', 'Metal', 'Glass']"
81HnJWsCtEL,What text is visible?,Queen,"['Princess', 'King', 'Queen', 'Prince']"
81HnJWsCtEL,What is the predominant color?,Red,"['Blue', 'Green', 'Red', 'Yellow']"
81HnJWsCtEL,What is the shiny item?,Crown,"['Star', 'Ring', 'Crown', 'Heart']"
81HnK99BqmL,What's the dominant color?,Silver,"['Silver', 'Blue', 'Yellow', 'Brown']"
81HnK99BqmL,What is on the cover?,Nuts,"['Nuts', 'Gears', 'Screws', 'Washers']"
81HnK99BqmL,What type of item is it?,Cover,"['Cover', 'Phone', 'Case', 'Device']"
81HnTEIxnUL,What material is prominent?,Wood,"['Wood', 'Metal', 'Glass', 'Plastic']"
81HnTEIxnUL,What is the item's color?,Brown,"['Brown', 'Black', 'White', 'Blue']"
81HnTEIxnUL,What type of product is this?,Case,"['Case', 'Charger', 'Headphones', 'Screen']"
81Hnb-ty7sL,What color is the furniture?,Brown,"['Brown', 'Blue', 'Green', 'Red']"
81Hnb-ty7sL,Is the furniture reclined?,Yes,"['Yes', 'No', 'Maybe', 'Unknown']"
81Hnb-ty7sL,What is the item name?,item_name,"['item_name', 'chair', 'table', 'desk']"
81Hn9IEgZHL,What is the item's main color?,Gray,"['Gray', 'Red', 'Blue', 'Green']"
81Hn9IEgZHL,What shape are the patterns?,Triangles,"['Triangles', 'Circles', 'Squares', 'Stars']"
81Hn9IEgZHL,What's the object's purpose?,Protection,"['Protection', 'Decoration', 'Cooking', 'Cleaning']"
81HmONn2kfL,What is the main texture?,Drops,"['Drops', 'Stripes', 'Scales', 'Grid']"
81HmONn2kfL,What is the item's color?,Blue,"['Blue', 'Red', 'Green', 'Yellow']"
81HmONn2kfL,What item is depicted?,Case,"['Case', 'Bottle', 'Lamp', 'Book']"
81Hq2rseOlL,What pattern is visible?,Squares,"['Squares', 'Circles', 'Stripes', 'Stars']"
81Hq2rseOlL,What is the main color?,Gray,"['Gray', 'Red', 'Blue', 'Green']"
81Hq2rseOlL,What type of product is this?,Cover,"['Cover', 'Charger', 'Phone', 'Headphones']"
81HqWzjbdHL,What shape is the charm?,Heart,"['Heart', 'Circle', 'Square', 'Triangle']"
81HqWzjbdHL,What is the case's color?,Gray,"['Gray', 'Blue', 'Green', 'Red']"
81HqWzjbdHL,What is pictured on the case?,Yin-yang,"['Yin-yang', 'Stars', 'Flowers', 'Stripes']"
81HsjwHJ8tL,What color is it?,Brown,"['Brown', 'Blue', 'Green', 'Red']"
81HsjwHJ8tL,How many items?,One,"['One', 'Two', 'Three', 'Zero']"
81HsjwHJ8tL,What shape is it?,Rectangle,"['Rectangle', 'Triangle', 'Square', 'Circle']"
81HskYGSQ6L,What color?,Blue,"['Blue', 'Red', 'Green', 'Yellow']"
81HskYGSQ6L,Type?,Case,"['Case', 'Charger', 'Phone', 'Screen']"
81HskYGSQ6L,Printed?,Yes,"['Yes', 'No', 'Maybe', 'Never']"
81Ht221qFoL,What is the item's color?,Red,"['Red', 'Blue', 'Green', 'Yellow']"
81Ht221qFoL,What shape is this?,Square,"['Square', 'Circle', 'Triangle', 'Oval']"
81Ht221qFoL,What is this?,Cloth,"['Cloth', 'Metal', 'Plastic', 'Wood']"
81Ht9H1jPdL,What color is prominent?,White,"['White', 'Red', 'Blue', 'Green']"
81Ht9H1jPdL,What direction are the lines?,Diagonal,"['Diagonal', 'Horizontal', 'Vertical', 'Circular']"
81Ht9H1jPdL,Is the item patterned?,Yes,"['Yes', 'No', 'Maybe', 'Sometimes']"
81HtB2B9hJL,What is the item's shape?,Oval,"['Oval', 'Square', 'Round', 'Triangular']"
81HtB2B9hJL,What number of shelves are there?,Two,"['Two', 'Three', 'One', 'Four']"
81HtB2B9hJL,What is supporting the shelves?,Metal,"['Metal', 'Plastic', 'Glass', 'Wood']"
81HtCnaiBpL,What color are the strawberries?,Red,"['Red', 'Blue', 'Yellow', 'Green']"
81HtCnaiBpL,What is in the bowl?,Fruit,"['Fruit', 'Vegetables', 'Meat', 'Bread']"
81HtCnaiBpL,What is the item_name?,berries,"['berries', 'bread', 'cake', 'cheese']"
81HseDNCsOL,What is the bracelet's color?,Silver,"['Silver', 'Gold', 'Bronze', 'Black']"
81HseDNCsOL,What type of item is this?,Bracelet,"['Bracelet', 'Necklace', 'Ring', 'Earrings']"
81HseDNCsOL,What is the item's name?,item_name,"['item_name', 'necklace', 'bracelet', 'earring']"
81HtGMCtzrL,What item is this?,Case,"['Case', 'Charger', 'Screen', 'Headphones']"
81HtGMCtzrL,Which shape is visible?,Circle,"['Circle', 'Square', 'Triangle', 'Rectangle']"
81HtGMCtzrL,What is the design?,Floral,"['Floral', 'Stripes', 'Solid', 'Plaid']"
81HtKND+XrL,What color are most pens?,Multicolor,"['Multicolor', 'Blue', 'Green', 'Red']"
81HtKND+XrL,What's the item's name?,Pen,"['Pen', 'Pencil', 'Brush', 'Marker']"
81HtKND+XrL,What are these?,Pens,"['Pens', 'Pencils', 'Brushes', 'Markers']"
81HtNRExutL,What color is it?,Black,"['Black', 'White', 'Gray', 'Silver']"
81HtNRExutL,What shape is it?,Square,"['Square', 'Round', 'Oval', 'Triangle']"
81HtNRExutL,What is it made of?,Metal,"['Metal', 'Plastic', 'Wood', 'Glass']"
81Htx5OzURL,What is the predominant color?,Gray,"['Gray', 'Blue', 'Red', 'Green']"
81Htx5OzURL,What phrase is written?,Take,"['Take', 'Make', 'Give', 'Fake']"
81Htx5OzURL,What shape is it?,Rectangle,"['Rectangle', 'Square', 'Circle', 'Triangle']"
81HuEf6wQ7L,What shape is the item?,Rectangle,"['Rectangle', 'Circle', 'Square', 'Triangle']"
81HuEf6wQ7L,What is the primary color?,Orange,"['Orange', 'Green', 'Purple', 'White']"
81HuEf6wQ7L,What is it made of?,Plastic,"['Plastic', 'Glass', 'Metal', 'Wood']"
81HuIyOmnQL,What color is the bag?,White,"['White', 'Black', 'Brown', 'Gray']"
81HuIyOmnQL,What is next to the bag?,Box,"['Box', 'Can', 'Bottle', 'Basket']"
81HuIyOmnQL,How many items are shown?,Two,"['Two', 'One', 'Three', 'Four']"
81Hux9O6ckL,What object is pictured?,Case,"['Case', 'Charger', 'Phone', 'Tablet']"
81Hux9O6ckL,What color is the object?,Brown,"['Brown', 'Blue', 'Green', 'Pink']"
81Hux9O6ckL,What type of leaves are visible?,Fall,"['Fall', 'Maple', 'Oak', 'Summer']"
81HtIZrlrXL,What is the product?,Chair,"['Chair', 'Table', 'Sofa', 'Lamp']"
81HtIZrlrXL,What shade is it?,Beige,"['Beige', 'Blue', 'Green', 'Red']"
81HtIZrlrXL,How many legs?,Four,"['Four', 'Two', 'Three', 'One']"
81Hq8feQ6UL,What color is it?,Brown,"['Brown', 'Blue', 'Green', 'Pink']"
81Hq8feQ6UL,How many holes are present?,One,"['One', 'Two', 'Zero', 'Three']"
81Hq8feQ6UL,What kind of pattern is there?,Brick,"['Brick', 'Floral', 'Stripes', 'Dots']"
81Hsdy-fPxL,What color is the antenna?,Black,"['Black', 'White', 'Silver', 'Grey']"
81Hsdy-fPxL,How many cables are visible?,Three,"['Three', 'Two', 'Four', 'One']"
81Hsdy-fPxL,What shape is the antenna's top?,Round,"['Round', 'Square', 'Pointed', 'Flat']"
81HscqtiuSL,What item is this?,Scarf,"['Scarf', 'Shirt', 'Hat', 'Jacket']"
81HscqtiuSL,How many fringes are shown?,Many,"['Many', 'Few', 'None', 'Some']"
81HscqtiuSL,What pattern is shown?,Striped,"['Striped', 'Floral', 'Polka', 'Solid']"
81Hqd1USHJL,What's the main color?,Brown,"['Brown', 'Blue', 'Green', 'Red']"
81Hqd1USHJL,What material is this?,Wood,"['Wood', 'Plastic', 'Metal', 'Glass']"
81Hqd1USHJL,What is shown?,Case,"['Case', 'Phone', 'Tablet', 'Laptop']"
81HqiGcd0FL,What is the background color?,Green,"['Green', 'Blue', 'White', 'Red']"
81HqiGcd0FL,What animal is depicted?,Tiger,"['Tiger', 'Lion', 'Zebra', 'Leopard']"
81HqiGcd0FL,What is the item's pattern?,Striped,"['Striped', 'Solid', 'Polka', 'Floral']"
81Hr+3N09WL,What shape is it?,Pointed,"['Pointed', 'Rounded', 'Square', 'Circular']"
81Hr+3N09WL,What item is shown?,Tie,"['Tie', 'Scarf', 'Belt', 'Hat']"
81Hr+3N09WL,What is the color?,Gray,"['Gray', 'Red', 'Blue', 'Green']"
81HrAa8ApfL,What animal is drawn?,Peacock,"['Peacock', 'Dog', 'Cat', 'Lion']"
81HrAa8ApfL,What is the item's color?,Black,"['Black', 'White', 'Red', 'Blue']"
81HrAa8ApfL,How many cameras are present?,One,"['One', 'Two', 'Zero', 'Three']"
81HrEHlquZL,What color is the tool?,Orange,"['Orange', 'Green', 'Blue', 'Yellow']"
81HrEHlquZL,How many tools are there?,Two,"['Two', 'Four', 'One', 'Three']"
81HrEHlquZL,What is the item placed on?,Stand,"['Stand', 'Floor', 'Box', 'Table']"
81HrEswvLmL,What is the phone case's primary color?,Gold,"['Pink', 'Gold', 'Blue', 'White']"
81HrEswvLmL,What is the predominant pattern?,Glitter,"['Stripes', 'Dots', 'Solid', 'Glitter']"
81HrEswvLmL,What kind of item is it?,Case,"['Screen', 'Case', 'Charger', 'Phone']"
81HrJBwhKdL,What's the main material?,Wood,"['Wood', 'Metal', 'Plastic', 'Glass']"
81HrJBwhKdL,What pattern is displayed?,Forest,"['Forest', 'Floral', 'Geometric', 'Abstract']"
81HrJBwhKdL,What hue is predominant?,Green,"['Green', 'Blue', 'Red', 'Yellow']"
81HrgCJavBL,What shape is the base?,Oval,"['Oval', 'Square', 'Triangle', 'Circle']"
81HrgCJavBL,What is the material?,Plastic,"['Plastic', 'Metal', 'Wood', 'Glass']"
81HrgCJavBL,What is the object?,Dish,"['Dish', 'Bowl', 'Spoon', 'Cup']"
81HsG08Q4aL,What color is it?,Brown,"['Brown', 'Blue', 'Green', 'Yellow']"
81HsG08Q4aL,What material is this?,Stone,"['Stone', 'Wood', 'Metal', 'Plastic']"
81HsG08Q4aL,What shape is it?,Rectangle,"['Rectangle', 'Circle', 'Square', 'Triangle']"
81HsKsAPXuL,What color is this?,Green,"['Green', 'Blue', 'Red', 'Yellow']"
81HsKsAPXuL,What is the product?,Armchair,"['Armchair', 'Table', 'Sofa', 'Bed']"
81HsKsAPXuL,Is this furniture?,Yes,"['Yes', 'No', 'Maybe', 'Possibly']"
81HsTF0DsUL,What is on the label?,Applesauce,"['Applesauce', 'Jam', 'Jelly', 'Preserves']"
81HsTF0DsUL,What color is it?,Brown,"['Brown', 'Red', 'Yellow', 'Blue']"
81HsTF0DsUL,What kind is it?,Cinnamon,"['Cinnamon', 'Strawberry', 'Vanilla', 'Blueberry']"
81HsVMrsPML,What brand is this?,Presto,"['Presto', 'Viva', 'Bounty', 'Scott']"
81HsVMrsPML,What is the item color?,White,"['White', 'Blue', 'Green', 'Yellow']"
81HsVMrsPML,How many rolls?,6,"['6', '4', '12', '8']"
81HrPkdoJGL,What item is shown?,Phone,"['Phone', 'Towel', 'Shirt', 'Book']"
81HrPkdoJGL,What is the color?,Brown,"['Brown', 'Blue', 'Green', 'Red']"
81HrPkdoJGL,What is the pattern?,Wood,"['Wood', 'Stripes', 'Floral', 'Dots']"
81HNttVQszL,What color is the item?,Blue,"['Blue', 'Green', 'Red', 'Yellow']"
81HNttVQszL,What is the texture?,Quilted,"['Quilted', 'Smooth', 'Fuzzy', 'Rough']"
81HNttVQszL,What is folded?,Fabric,"['Fabric', 'Paper', 'Metal', 'Wood']"
81HmHN3yUjL,What color is the bottle's sleeve?,Pink,"['Pink', 'Green', 'Blue', 'Yellow']"
81HmHN3yUjL,What is the bottle mostly made of?,Glass,"['Glass', 'Plastic', 'Metal', 'Paper']"
81HmHN3yUjL,What material is the top?,Metal,"['Metal', 'Glass', 'Plastic', 'Rubber']"
81Hm+W-SUqL,What is the predominant hue?,Colorful,"['Colorful', 'Monochrome', 'Sepia', 'Grayscale']"
81Hm+W-SUqL,What is the subject's type?,Case,"['Case', 'Laptop', 'Bag', 'Charger']"
81Hm+W-SUqL,What covers the object?,Paint,"['Paint', 'Fabric', 'Leather', 'Metal']"
81HiA4quz3L,What subject is printed?,Unicorn,"['Unicorn', 'Cars', 'Flowers', 'Stars']"
81HiA4quz3L,What are the shapes besides horses?,Hearts,"['Hearts', 'Squares', 'Circles', 'Triangles']"
81HiA4quz3L,How many curved lines appear?,Rainbow,"['Rainbow', 'Triangle', 'Square', 'Rectangle']"
81HiFTrTxsL,What color are the fingertips?,Blue,"['Blue', 'Yellow', 'Green', 'White']"
81HiFTrTxsL,How many gloves are visible?,Two,"['Two', 'One', 'Three', 'Four']"
81HiFTrTxsL,What is the product type?,Gloves,"['Gloves', 'Shirts', 'Pants', 'Shoes']"
81HiIc16NRL,What pattern does the fabric have?,Floral,"['Striped', 'Floral', 'Geometric', 'Solid']"
81HiIc16NRL,What is the color of the dominant print?,Red,"['Blue', 'Green', 'Red', 'Yellow']"
81HiIc16NRL,What is the item's main purpose?,Home,"['Home', 'Fashion', 'Office', 'Kitchen']"
81HiQ-y0XkL,What letter is featured?,P,"['P', 'Q', 'R', 'S']"
81HiQ-y0XkL,What is the dominant color?,Blue,"['Blue', 'Green', 'Red', 'Yellow']"
81HiQ-y0XkL,What is the visible product?,Case,"['Case', 'Bag', 'Phone', 'Book']"
81HiShtqrvL,What is dominant?,Blue,"['Blue', 'White', 'Red', 'Orange']"
